UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW
212601,R,1169,R,524,R,645,R,4,R,1,R,3,R,13,R,3,R,10,R,37,R,19,R,18,R,14,R,6,R,8,R,2,R,1,R,1,R,824,R,286,R,538,R,7,R,3,R,4,R,17,R,7,R,10,R,251,R,198,R,53
212656,R,494,R,215,R,279,R,0,Z,0,Z,0,R,3,R,1,R,2,R,49,R,13,R,36,R,4,R,3,R,1,R,0,Z,0,Z,0,R,426,R,193,R,233,R,10,R,3,R,7,R,1,R,1,Z,0,R,1,R,1,Z,0
212674,R,657,R,299,R,358,R,0,Z,0,Z,0,R,13,R,4,R,9,R,19,R,7,R,12,R,32,R,10,R,22,R,0,Z,0,Z,0,R,535,R,263,R,272,R,11,R,4,R,7,R,36,R,8,R,28,R,11,R,3,R,8
212753,R,92,R,5,R,87,R,0,R,0,R,0,R,2,R,0,R,2,R,33,R,2,R,31,R,17,R,2,R,15,R,1,R,0,R,1,R,26,R,0,R,26,R,0,R,0,R,0,R,13,R,1,R,12,R,0,R,0,R,0
212771,R,172,R,25,R,147,R,0,R,0,R,0,R,1,R,0,R,1,R,5,R,1,R,4,R,3,R,0,R,3,R,0,R,0,R,0,R,155,R,24,R,131,R,4,R,0,R,4,R,4,R,0,R,4,R,0,R,0,R,0
212805,R,582,R,271,R,311,R,2,R,0,R,2,R,7,R,4,R,3,R,3,R,1,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,548,R,257,R,291,R,14,R,5,R,9,R,0,R,0,R,0,R,3,R,1,R,2
212832,R,731,R,152,R,579,R,3,R,1,R,2,R,25,R,5,R,20,R,169,R,27,R,142,R,37,R,9,R,28,R,0,R,0,R,0,R,452,R,104,R,348,R,0,R,0,R,0,R,42,R,5,R,37,R,3,R,1,R,2
212869,R,402,R,71,R,331,R,1,R,1,R,0,R,11,R,2,R,9,R,156,R,26,R,130,R,41,R,12,R,29,R,0,R,0,R,0,R,165,R,28,R,137,R,0,R,0,R,0,R,23,R,0,R,23,R,5,R,2,R,3
212878,R,2076,R,732,R,1344,R,13,R,2,R,11,R,67,R,26,R,41,R,154,R,56,R,98,R,163,R,47,R,116,R,2,R,0,R,2,R,1564,R,545,R,1019,R,41,R,12,R,29,R,30,R,23,R,7,R,42,R,21,R,21
212911,R,298,R,142,R,156,R,1,R,0,R,1,R,28,R,11,R,17,R,20,R,9,R,11,R,34,R,13,R,21,R,0,R,0,R,0,R,188,R,99,R,89,R,12,R,3,R,9,R,0,R,0,R,0,R,15,R,7,R,8
212975,R,177,R,121,R,56,R,0,Z,0,Z,0,R,3,R,1,R,2,R,17,R,12,R,5,R,2,R,2,Z,0,R,0,Z,0,Z,0,R,132,R,89,R,43,R,1,R,1,R,0,R,22,R,16,R,6,R,0,Z,0,Z,0
212984,R,739,R,182,R,557,R,0,Z,0,Z,0,R,27,R,6,R,21,R,46,R,13,R,33,R,45,R,12,R,33,R,0,Z,0,Z,0,R,516,R,118,R,398,R,0,Z,0,Z,0,R,104,R,33,R,71,R,1,Z,0,R,1
212993,R,24,R,14,R,10,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,2,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,16,R,12,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
213002,R,223,R,67,R,156,R,1,Z,0,R,1,R,4,R,2,R,2,R,106,R,29,R,77,R,7,R,3,R,4,R,2,R,2,Z,0,R,89,R,27,R,62,R,0,Z,0,Z,0,R,14,R,4,R,10,R,0,Z,0,Z,0
213011,R,877,R,204,R,673,R,1,R,0,R,1,R,21,R,4,R,17,R,112,R,22,R,90,R,37,R,7,R,30,R,1,R,0,R,1,R,663,R,165,R,498,R,16,R,3,R,13,R,17,R,2,R,15,R,9,R,1,R,8
213020,R,3242,R,1419,R,1823,R,1,R,1,Z,0,R,36,R,18,R,18,R,249,R,79,R,170,R,84,R,35,R,49,R,0,Z,0,Z,0,R,2476,R,1058,R,1418,R,62,R,25,R,37,R,41,R,19,R,22,R,293,R,184,R,109
213163,R,32,R,5,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,5,R,24,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
213181,R,257,R,13,R,244,R,1,Z,0,R,1,R,5,Z,0,R,5,R,15,Z,0,R,15,R,13,R,2,R,11,R,0,Z,0,Z,0,R,202,R,11,R,191,R,12,Z,0,R,12,R,9,Z,0,R,9,R,0,Z,0,Z,0
213215,R,85,R,4,R,81,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,10,R,1,R,9,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,71,R,3,R,68,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,Z,0,Z,0
213233,R,188,R,143,R,45,R,0,Z,0,Z,0,R,3,R,3,Z,0,R,2,R,2,Z,0,R,8,R,6,R,2,R,1,R,1,Z,0,R,161,R,123,R,38,R,1,R,1,Z,0,R,12,R,7,R,5,R,0,Z,0,Z,0
213251,R,352,R,156,R,196,R,0,Z,0,Z,0,R,8,R,3,R,5,R,13,R,7,R,6,R,12,R,4,R,8,R,0,Z,0,Z,0,R,276,R,125,R,151,R,9,R,4,R,5,R,11,R,5,R,6,R,23,R,8,R,15
213303,R,304,R,116,R,188,R,1,R,1,Z,0,R,3,Z,0,R,3,R,11,R,5,R,6,R,7,R,3,R,4,R,0,Z,0,Z,0,R,241,R,85,R,156,R,3,R,2,R,1,R,36,R,20,R,16,R,2,Z,0,R,2
213321,R,428,R,209,R,219,R,2,R,1,R,1,R,5,R,1,R,4,R,9,R,4,R,5,R,27,R,11,R,16,R,1,R,0,R,1,R,346,R,167,R,179,R,9,R,4,R,5,R,29,R,21,R,8,R,0,Z,0,Z,0
213330,R,18,R,0,R,18,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,18,Z,0,R,18,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213349,R,2034,R,785,R,1249,R,1,R,1,Z,0,R,27,R,9,R,18,R,126,R,51,R,75,R,120,R,49,R,71,R,3,R,2,R,1,R,1640,R,623,R,1017,R,43,R,17,R,26,R,51,R,23,R,28,R,23,R,10,R,13
213358,R,373,R,140,R,233,R,0,R,0,R,0,R,2,R,1,R,1,R,15,R,5,R,10,R,5,R,2,R,3,R,0,R,0,R,0,R,256,R,89,R,167,R,3,R,1,R,2,R,54,R,15,R,39,R,38,R,27,R,11
213367,R,1630,R,538,R,1092,R,3,Z,0,R,3,R,83,R,30,R,53,R,251,R,54,R,197,R,142,R,33,R,109,R,1,Z,0,R,1,R,914,R,346,R,568,R,26,R,9,R,17,R,151,R,40,R,111,R,59,R,26,R,33
213376,R,427,R,247,R,180,R,0,Z,0,Z,0,R,9,R,5,R,4,R,48,R,40,R,8,R,24,R,7,R,17,R,0,Z,0,Z,0,R,313,R,168,R,145,R,6,R,5,R,1,R,26,R,21,R,5,R,1,R,1,Z,0
213385,R,568,R,307,R,261,R,1,R,1,R,0,R,14,R,8,R,6,R,28,R,15,R,13,R,30,R,13,R,17,R,0,R,0,R,0,R,384,R,213,R,171,R,16,R,6,R,10,R,67,R,36,R,31,R,28,R,15,R,13
213400,R,437,R,246,R,191,R,0,R,0,Z,0,R,12,R,7,R,5,R,170,R,93,R,77,R,19,R,15,R,4,R,0,R,0,Z,0,R,213,R,115,R,98,R,14,R,9,R,5,R,7,R,5,R,2,R,2,R,2,R,0
213446,R,28,R,10,R,18,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,10,R,3,R,7,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,17,R,7,R,10,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213455,R,140,R,0,R,140,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,12,Z,0,R,12,R,24,Z,0,R,24,R,1,Z,0,R,1,R,89,R,0,R,89,R,2,Z,0,R,2,R,11,Z,0,R,11,R,0,Z,0,Z,0
213473,R,107,R,23,R,84,R,0,R,0,R,0,R,2,R,0,R,2,R,12,R,4,R,8,R,8,R,2,R,6,R,0,R,0,R,0,R,85,R,17,R,68,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,R,0
213491,R,32,R,1,R,31,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,28,R,1,R,27,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213507,R,473,R,206,R,267,R,2,R,1,R,1,R,7,R,5,R,2,R,4,R,3,R,1,R,20,R,13,R,7,R,2,R,0,R,2,R,413,R,173,R,240,R,11,R,5,R,6,R,14,R,6,R,8,R,0,R,0,R,0
213525,R,791,R,277,R,514,R,2,R,2,R,0,R,20,R,7,R,13,R,26,R,7,R,19,R,93,R,20,R,73,R,0,R,0,R,0,R,584,R,211,R,373,R,28,R,15,R,13,R,36,R,14,R,22,R,2,R,1,R,1
213534,R,417,R,174,R,243,R,0,Z,0,Z,0,R,4,R,3,R,1,R,25,R,14,R,11,R,156,R,67,R,89,R,0,Z,0,Z,0,R,213,R,84,R,129,R,5,R,1,R,4,R,14,R,5,R,9,R,0,Z,0,Z,0
213543,R,1917,R,1015,R,902,R,1,R,0,R,1,R,120,R,62,R,58,R,55,R,33,R,22,R,125,R,56,R,69,R,0,R,0,R,0,R,1127,R,601,R,526,R,39,R,17,R,22,R,82,R,29,R,53,R,368,R,217,R,151
213552,R,47,R,5,R,42,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,1,R,2,R,4,Z,0,R,4,R,0,Z,0,Z,0,R,39,R,4,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213570,R,335,R,68,R,267,R,0,R,0,R,0,R,3,R,0,R,3,R,57,R,10,R,47,R,93,R,17,R,76,R,0,R,0,R,0,R,173,R,38,R,135,R,7,R,3,R,4,R,2,R,0,R,2,R,0,R,0,R,0
213589,R,136,R,126,R,10,R,1,R,1,R,0,R,12,R,12,R,0,R,50,R,48,R,2,R,24,R,23,R,1,R,1,R,1,R,0,R,35,R,30,R,5,R,7,R,5,R,2,R,6,R,6,R,0,R,0,R,0,R,0
213598,R,384,R,116,R,268,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,312,R,89,R,223,R,11,R,3,R,8,R,0,Z,0,Z,0,R,9,R,3,R,6,R,2,Z,0,R,2,R,36,R,15,R,21,R,14,R,6,R,8
213613,R,1145,R,449,R,696,R,2,Z,0,R,2,R,12,R,3,R,9,R,47,R,15,R,32,R,26,R,11,R,15,R,0,Z,0,Z,0,R,1028,R,406,R,622,R,12,R,6,R,6,R,13,R,6,R,7,R,5,R,2,R,3
213622,R,63,R,8,R,55,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,61,R,8,R,53,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0
213631,R,33,R,17,R,16,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,32,R,16,R,16,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213640,R,41,R,20,R,21,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,13,R,7,R,6,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,26,R,11,R,15,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0
213659,R,811,R,342,R,469,R,2,R,1,R,1,R,10,R,7,R,3,R,21,R,12,R,9,R,64,R,27,R,37,R,0,Z,0,Z,0,R,647,R,263,R,384,R,6,R,2,R,4,R,60,R,30,R,30,R,1,Z,0,R,1
213668,R,248,R,113,R,135,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,16,R,10,R,6,R,5,R,3,R,2,R,0,Z,0,Z,0,R,194,R,86,R,108,R,7,R,5,R,2,R,14,R,3,R,11,R,11,R,6,R,5
213774,R,151,R,28,R,123,R,0,R,0,R,0,R,6,R,0,R,6,R,35,R,14,R,21,R,13,R,2,R,11,R,0,R,0,R,0,R,92,R,10,R,82,R,4,R,1,R,3,R,1,R,1,R,0,R,0,R,0,R,0
213783,R,574,R,207,R,367,R,2,R,1,R,1,R,5,R,1,R,4,R,39,R,7,R,32,R,15,R,6,R,9,R,1,Z,0,R,1,R,483,R,178,R,305,R,6,R,3,R,3,R,16,R,8,R,8,R,7,R,3,R,4
213826,R,848,R,231,R,617,R,0,Z,0,Z,0,R,11,R,4,R,7,R,15,R,8,R,7,R,32,R,16,R,16,R,1,R,1,R,0,R,644,R,157,R,487,R,9,R,2,R,7,R,83,R,17,R,66,R,53,R,26,R,27
213871,R,111,R,36,R,75,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2,R,1,R,1,R,15,R,6,R,9,R,0,Z,0,Z,0,R,88,R,27,R,61,R,6,R,2,R,4,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213914,R,191,R,8,R,183,R,0,R,0,R,0,R,2,R,1,R,1,R,7,R,2,R,5,R,2,R,0,R,2,R,0,R,0,R,0,R,179,R,5,R,174,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
213932,R,67,R,9,R,58,R,0,Z,0,Z,0,R,8,R,3,R,5,R,16,R,1,R,15,R,3,Z,0,R,3,R,0,Z,0,Z,0,R,40,R,5,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
213987,R,714,R,275,R,439,R,1,R,1,R,0,R,2,R,2,R,0,R,19,R,14,R,5,R,21,R,8,R,13,R,0,R,0,R,0,R,563,R,198,R,365,R,0,R,0,R,0,R,52,R,26,R,26,R,56,R,26,R,30
213996,R,818,R,287,R,531,R,0,Z,0,Z,0,R,17,R,7,R,10,R,19,R,3,R,16,R,28,R,10,R,18,R,0,Z,0,Z,0,R,709,R,250,R,459,R,21,R,6,R,15,R,5,R,4,R,1,R,19,R,7,R,12
214023,R,19,R,7,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,7,R,11,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
214041,R,1715,R,656,R,1059,R,3,R,1,R,2,R,42,R,25,R,17,R,128,R,58,R,70,R,104,R,33,R,71,R,0,Z,0,Z,0,R,1386,R,522,R,864,R,33,R,12,R,21,R,7,R,3,R,4,R,12,R,2,R,10
214069,R,757,R,238,R,519,R,0,Z,0,Z,0,R,7,R,1,R,6,R,7,R,2,R,5,R,21,R,10,R,11,R,0,Z,0,Z,0,R,718,R,223,R,495,R,2,R,2,Z,0,R,2,Z,0,R,2,R,0,Z,0,Z,0
214111,R,1568,R,619,R,949,R,4,R,1,R,3,R,99,R,38,R,61,R,136,R,50,R,86,R,74,R,25,R,49,R,5,R,2,R,3,R,1060,R,426,R,634,R,29,R,13,R,16,R,128,R,53,R,75,R,33,R,11,R,22
214148,R,115,R,2,R,113,R,1,R,0,R,1,R,3,R,0,R,3,R,17,R,1,R,16,R,7,R,0,R,7,R,0,R,0,R,0,R,81,R,1,R,80,R,4,R,0,R,4,R,1,R,0,R,1,R,1,R,0,R,1
214157,R,470,R,175,R,295,R,1,R,0,R,1,R,6,R,2,R,4,R,11,R,6,R,5,R,31,R,9,R,22,R,0,R,0,R,0,R,382,R,139,R,243,R,9,R,5,R,4,R,25,R,10,R,15,R,5,R,4,R,1
214166,R,417,R,114,R,303,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,3,R,1,R,2,R,0,Z,0,Z,0,R,337,R,93,R,244,R,0,Z,0,Z,0,R,75,R,19,R,56,R,0,Z,0,Z,0
214175,R,536,R,215,R,321,R,0,R,0,R,0,R,7,R,2,R,5,R,12,R,9,R,3,R,34,R,16,R,18,R,0,R,0,R,0,R,412,R,162,R,250,R,17,R,5,R,12,R,50,R,19,R,31,R,4,R,2,R,2
214254,R,327,R,93,R,234,R,0,Z,0,Z,0,R,7,R,2,R,5,R,216,R,73,R,143,R,70,R,11,R,59,R,0,Z,0,Z,0,R,29,R,3,R,26,R,0,Z,0,Z,0,R,5,R,4,R,1,R,0,Z,0,Z,0
214272,R,677,R,262,R,415,R,0,R,0,R,0,R,5,R,1,R,4,R,98,R,30,R,68,R,10,R,3,R,7,R,0,Z,0,Z,0,R,338,R,138,R,200,R,3,R,1,R,2,R,223,R,89,R,134,R,0,R,0,R,0
214290,R,490,R,467,R,23,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,45,R,40,R,5,R,4,R,4,Z,0,R,0,Z,0,Z,0,R,438,R,420,R,18,R,0,Z,0,Z,0,R,2,R,2,Z,0,R,0,Z,0,Z,0
214379,R,1588,R,626,R,962,R,2,R,1,R,1,R,43,R,23,R,20,R,135,R,54,R,81,R,249,R,84,R,165,R,4,R,3,R,1,R,1102,R,436,R,666,R,22,R,13,R,9,R,18,R,8,R,10,R,13,R,4,R,9
214476,R,21,R,2,R,19,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,21,R,2,R,19,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
214528,R,263,R,222,R,41,R,1,R,1,R,0,R,6,R,6,R,0,R,113,R,94,R,19,R,31,R,27,R,4,R,1,R,1,R,0,R,59,R,45,R,14,R,4,R,4,R,0,R,48,R,44,R,4,R,0,R,0,R,0
214546,R,29,R,0,R,29,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,0,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
214564,R,316,R,89,R,227,R,1,R,1,Z,0,R,51,R,14,R,37,R,24,R,7,R,17,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,234,R,64,R,170,R,1,Z,0,R,1,R,1,R,1,R,0,R,3,R,2,R,1
214582,R,280,R,49,R,231,R,1,Z,0,R,1,R,7,R,1,R,6,R,169,R,19,R,150,R,19,R,1,R,18,R,0,Z,0,Z,0,R,32,R,12,R,20,R,3,Z,0,R,3,R,49,R,16,R,33,R,0,Z,0,Z,0
214591,R,759,R,489,R,270,R,0,R,0,R,0,R,22,R,16,R,6,R,20,R,9,R,11,R,14,R,10,R,4,R,0,R,0,R,0,R,679,R,445,R,234,R,5,R,3,R,2,R,6,R,1,R,5,R,13,R,5,R,8
214607,R,174,R,129,R,45,R,0,R,0,R,0,R,18,R,14,R,4,R,12,R,9,R,3,R,8,R,7,R,1,R,0,R,0,R,0,R,90,R,64,R,26,R,2,R,2,R,0,R,9,R,7,R,2,R,35,R,26,R,9
214616,R,232,R,105,R,127,R,0,R,0,R,0,R,24,R,12,R,12,R,9,R,6,R,3,R,7,R,3,R,4,R,0,R,0,R,0,R,156,R,69,R,87,R,5,R,2,R,3,R,15,R,6,R,9,R,16,R,7,R,9
214625,R,109,R,52,R,57,R,0,R,0,R,0,R,4,R,1,R,3,R,6,R,5,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,94,R,44,R,50,R,3,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0
214634,R,134,R,33,R,101,R,0,R,0,R,0,R,1,R,0,R,1,R,7,R,1,R,6,R,1,R,1,R,0,R,0,R,0,R,0,R,114,R,28,R,86,R,2,R,1,R,1,R,9,R,2,R,7,R,0,R,0,R,0
214643,R,99,R,66,R,33,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,92,R,61,R,31,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
214652,R,217,R,80,R,137,R,0,R,0,R,0,R,8,R,5,R,3,R,6,R,3,R,3,R,10,R,3,R,7,R,0,R,0,R,0,R,185,R,65,R,120,R,3,R,1,R,2,R,5,R,3,R,2,R,0,R,0,R,0
214670,R,135,R,39,R,96,R,0,R,0,R,0,R,6,R,4,R,2,R,3,R,1,R,2,R,16,R,2,R,14,R,1,R,1,R,0,R,103,R,28,R,75,R,1,R,0,R,1,R,3,R,1,R,2,R,2,R,2,R,0
214689,R,433,R,201,R,232,R,0,R,0,R,0,R,4,R,2,R,2,R,27,R,9,R,18,R,16,R,9,R,7,R,0,R,0,R,0,R,376,R,176,R,200,R,5,R,2,R,3,R,4,R,2,R,2,R,1,R,1,R,0
214698,R,82,R,48,R,34,R,0,R,0,R,0,R,1,R,1,R,0,R,10,R,6,R,4,R,4,R,2,R,2,R,0,R,0,R,0,R,65,R,38,R,27,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1
214704,R,388,R,208,R,180,R,0,R,0,R,0,R,16,R,13,R,3,R,25,R,11,R,14,R,37,R,16,R,21,R,0,R,0,R,0,R,285,R,155,R,130,R,7,R,4,R,3,R,9,R,3,R,6,R,9,R,6,R,3
214713,R,980,R,525,R,455,R,3,R,3,R,0,R,58,R,32,R,26,R,79,R,34,R,45,R,50,R,25,R,25,R,1,R,0,R,1,R,695,R,386,R,309,R,17,R,9,R,8,R,24,R,11,R,13,R,53,R,25,R,28
214731,R,193,R,89,R,104,R,0,R,0,R,0,R,12,R,5,R,7,R,36,R,7,R,29,R,12,R,5,R,7,R,0,R,0,R,0,R,125,R,67,R,58,R,4,R,3,R,1,R,4,R,2,R,2,R,0,R,0,R,0
214740,R,128,R,70,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,121,R,65,R,56,R,0,R,0,R,0,R,6,R,4,R,2,R,0,R,0,R,0
214759,R,166,R,55,R,111,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,2,R,0,R,2,R,0,R,0,R,0,R,153,R,52,R,101,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,R,0
214768,R,106,R,49,R,57,R,1,R,1,R,0,R,4,R,2,R,2,R,9,R,4,R,5,R,13,R,8,R,5,R,0,R,0,R,0,R,75,R,33,R,42,R,2,R,1,R,1,R,2,R,0,R,2,R,0,R,0,R,0
214777,R,12166,R,6503,R,5663,R,15,R,6,R,9,R,654,R,342,R,312,R,521,R,201,R,320,R,612,R,284,R,328,R,6,R,3,R,3,R,8111,R,4421,R,3690,R,260,R,124,R,136,R,205,R,108,R,97,R,1782,R,1014,R,768
214786,R,62,R,36,R,26,R,0,R,0,R,0,R,1,R,1,R,0,R,8,R,3,R,5,R,2,R,1,R,1,R,0,R,0,R,0,R,50,R,30,R,20,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0
214795,R,158,R,49,R,109,R,0,R,0,R,0,R,1,R,1,R,0,R,4,R,2,R,2,R,5,R,1,R,4,R,1,R,1,R,0,R,144,R,43,R,101,R,2,R,1,R,1,R,1,R,0,R,1,R,0,R,0,R,0
214801,R,727,R,278,R,449,R,3,R,3,R,0,R,71,R,30,R,41,R,92,R,29,R,63,R,59,R,21,R,38,R,1,R,0,R,1,R,441,R,172,R,269,R,10,R,5,R,5,R,43,R,17,R,26,R,7,R,1,R,6
214810,R,119,R,31,R,88,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,2,R,14,R,8,R,1,R,7,R,0,R,0,R,0,R,90,R,28,R,62,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0
214829,R,107,R,57,R,50,R,0,R,0,R,0,R,2,R,1,R,1,R,13,R,8,R,5,R,3,R,1,R,2,R,0,R,0,R,0,R,82,R,43,R,39,R,2,R,0,R,2,R,3,R,2,R,1,R,2,R,2,R,0
214883,R,306,R,89,R,217,R,0,Z,0,Z,0,R,10,R,4,R,6,R,183,R,45,R,138,R,27,R,9,R,18,R,0,Z,0,Z,0,R,79,R,30,R,49,R,2,R,1,R,1,R,4,Z,0,R,4,R,1,Z,0,R,1
214892,R,125,R,66,R,59,R,1,R,1,R,0,R,2,R,1,R,1,R,11,R,7,R,4,R,1,R,1,R,0,R,1,R,0,R,1,R,104,R,55,R,49,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
214944,R,350,R,311,R,39,R,3,R,3,R,0,R,9,R,9,R,0,R,112,R,100,R,12,R,42,R,33,R,9,R,0,R,0,R,0,R,180,R,162,R,18,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0
214962,R,29,R,1,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,28,R,1,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
214971,R,89,R,34,R,55,R,0,Z,0,Z,0,R,5,R,2,R,3,R,6,R,3,R,3,R,6,R,3,R,3,R,0,Z,0,Z,0,R,55,R,21,R,34,R,4,Z,0,R,4,R,10,R,3,R,7,R,3,R,2,R,1
215008,R,46,R,46,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,43,R,43,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0
215044,R,175,R,51,R,124,R,2,Z,0,R,2,R,4,R,2,R,2,R,57,R,17,R,40,R,12,R,3,R,9,R,1,Z,0,R,1,R,78,R,20,R,58,R,4,Z,0,R,4,R,17,R,9,R,8,R,0,Z,0,Z,0
215053,R,60,R,17,R,43,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5,R,2,R,3,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,45,R,13,R,32,R,2,R,1,R,1,R,7,R,1,R,6,R,0,Z,0,Z,0
215062,R,7481,R,3479,R,4002,R,9,R,4,R,5,R,1114,R,513,R,601,R,425,R,143,R,282,R,502,R,229,R,273,R,3,R,1,R,2,R,3392,R,1581,R,1811,R,217,R,91,R,126,R,187,R,87,R,100,R,1632,R,830,R,802
215099,R,1026,R,350,R,676,R,2,R,2,R,0,R,46,R,16,R,30,R,140,R,38,R,102,R,54,R,20,R,34,R,1,R,0,R,1,R,597,R,188,R,409,R,20,R,4,R,16,R,83,R,31,R,52,R,83,R,51,R,32
215105,R,412,R,154,R,258,R,1,R,0,R,1,R,11,R,3,R,8,R,53,R,24,R,29,R,23,R,6,R,17,R,5,R,3,R,2,R,255,R,97,R,158,R,13,R,3,R,10,R,22,R,8,R,14,R,29,R,10,R,19
